"DATE","WIN1","WIN2","LOSS1","LOSS2","WINSCORE","LOSSSCORE","POINTS"
"20091219","52","112","3","87","21","17","20"
"20091219","14","16","108","68","21","19","11"
"20091219","76","101","4","103","21","11","28"
"20091219","8","55","14","15","21","17","16"
"20091219","101","112","52","76","21","16","27"
"20091219","108","16","55","68","21","19","24"
"20091219","8","14","16","15","21","10","9"
"20091219","108","55","8","68","21","15","12"
"20091219","3","87","4","103","21","18","17"
"20091219","87","112","3","101","21","18","20"
"20091219","14","55","16","15","21","14","8"
"20091219","4","76","52","103","21","14","22"
"20091219","108","8","14","68","21","15","14"
"20091219","4","112","87","76","21","6","17"
"20091219","8","55","15","16","21","11","9"
"20091219","55","68","108","14","21","14","31"
"20091219","3","112","4","52","21","17","26"
"20091219","8","16","15","68","25","23","12"
"20091219","8","87","108","103","14","21","13"
"20091219","87","55","101","76","21","13","17"
"20091219","112","87","3","55","21","12","19"
"20091219","68","108","15","16","23","21","26"
"20091219","112","4","52","87","21","18","24"
"20091219","52","3","101","103","21","10","10"
"20091219","3","76","101","55","21","15","14"
"20091219","108","103","8","14","21","19","24"
"20091219","108","103","14","68","21","13","12"
"20091212","14","69","16","68","21","18","6"
"20091212","14","108","69","68","21","10","9"
"20091212","14","108","16","68","21","9","6"
"20091212","3","52","4","76","21","18","14"
"20091212","112","4","87","101","21","18","17"
"20091212","112","76","3","52","21","17","38"
"20091212","48","69","108","68","21","17","10"
"20091212","4","87","101","76","21","17","12"
"20091212","48","108","14","16","21","14","20"
"20091212","52","87","3","112","21","17","17"
"20091212","101","76","4","112","21","15","30"
"20091212","48","15","68","69","21","19","10"
"20091212","14","16","15","108","22","20","20"
"20091212","14","48","68","16","21","14","5"
"20091212","101","3","76","112","21","19","15"
"20091212","3","4","52","87","21","12","19"
"20091212","14","108","48","15","21","17","18"
"20091212","68","108","48","16","21","14","29"
"20091212","52","112","87","4","21","17","21"
"20091212","3","4","76","101","21","12","11"
"20091212","14","108","15","68","21","10","10"
"20091212","14","48","16","108","21","17","10"
"20091212","3","4","52","101","21","17","16"
"20091212","16","68","48","15","21","15","60"
"20091212","112","76","3","87","21","11","32"
"20091212","14","16","48","68","21","17","12"
"20091212","52","112","4","101","21","16","18"
"20091212","52","87","3","76","21","17","15"
"20091212","14","48","15","108","21","6","15"
"20091212","15","48","68","16","21","13","7"
"20091212","112","76","4","101","26","24","27"
"20091212","108","48","14","15","21","18","28"
"20091212","87","112","3","4","21","19","28"
"20091206","4","103","3","101","21","17","20"
"20091206","4","48","103","15","21","16","15"
"20091206","3","108","101","16","21","12","11"
"20091206","3","48","108","4","21","17","19"
"20091206","15","48","108","115","21","15","18"
"20091206","3","48","15","14","21","15","13"
"20091206","15","14","115","106","21","17","12"
"20091206","3","16","4","48","21","15","25"
"20091206","4","16","101","103","21","19","25"
"20091206","3","16","14","106","21","19","13"
"20091206","14","48","108","106","21","19","12"
"20091206","4","101","3","103","21","9","20"
"20091206","4","103","15","101","21","17","12"
"20091205","52","76","3","55","21","17","18"
"20091205","70","68","6","108","21","18","34"
"20091205","4","87","112","103","21","17","13"
"20091205","101","16","48","15","21","19","23"
"20091205","101","70","68","16","21","15","5"
"20091205","52","113","3","76","21","17","21"
"20091205","4","112","87","55","21","16","17"
"20091205","52","103","76","113","22","20","12"
"20091205","15","6","48","108","21","17","17"
"20091205","70","6","15","101","21","18","20"
"20091205","112","55","3","4","21","20","37"
"20091205","16","48","68","108","27","25","14"
"20091205","113","87","52","103","21","11","27"
"20091205","70","6","14","16","21","14","14"
"20091205","4","55","112","76","26","24","16"
"20091205","101","68","15","48","21","15","30"
"20091205","3","103","87","113","21","16","16"
"20091205","70","6","14","108","23","21","19"
"20091205","4","55","52","76","21","10","24"
"20091205","101","68","15","16","21","15","20"
"20091205","3","112","87","103","21","19","18"
"20091205","6","70","14","48","21","14","20"
"20091205","52","55","4","113","21","18","17"
"20091205","101","68","15","108","21","17","28"
"20091205","3","112","87","76","21","11","18"
"20091205","70","14","16","6","21","19","11"
"20091205","4","52","55","103","21","16","10"
"20091205","101","108","15","48","21","10","17"
"20091205","6","70","14","68","21","10","11"
"20091205","113","4","52","103","21","18","25"
"20091205","15","16","48","108","22","20","28"
"20091205","87","112","76","55","21","18","15"
"20091205","101","6","14","70","21","14","20"
"20091205","87","112","76","3","21","18","22"
"20091205","3","52","4","113","21","17","13"
"20091205","101","68","16","48","21","10","19"
"20091128","101","3","52","76","21","18","23"
"20091128","14","48","70","108","21","12","19"
"20091128","3","113","112","4","21","19","21"
"20091128","14","103","15","68","21","18","6"
"20091128","108","48","88","70","24","22","17"
"20091128","52","112","3","4","21","14","24"
"20091128","52","112","76","101","21","10","13"
"20091128","112","103","76","113","21","19","18"
"20091128","14","15","101","68","21","18","11"
"20091128","70","48","88","108","21","12","12"
"20091128","52","76","3","4","22","20","23"
"20091128","8","48","70","15","21","14","20"
"20091128","14","103","112","113","23","21","19"
"20091128","101","68","108","88","21","18","20"
"20091128","101","48","8","68","21","10","10"
"20091128","3","14","4","103","24","22","21"
"20091128","3","4","52","76","21","11","17"
"20091128","15","108","88","70","21","15","16"
"20091128","15","101","48","108","21","15","15"
"20091128","52","112","113","76","21","18","13"
"20091128","3","112","52","14","21","9","20"
"20091128","70","68","8","88","21","19","27"
"20091128","70","15","101","68","21","12","12"
"20091128","4","76","103","112","22","20","15"
"20091128","4","113","3","76","24","22","23"
"20091128","70","8","108","15","21","19","15"
"20091128","108","8","88","48","21","18","12"
"20091128","52","112","103","14","21","17","13"
"20091128","101","68","48","88","21","11","20"
"20091128","52","4","112","113","25","23","10"
"20091128","8","70","101","108","21","17","19"
"20091128","70","48","88","68","21","13","5"
"20091128","8","48","108","101","21","19","22"
"20091128","103","3","76","14","21","17","14"
"20091128","103","4","52","3","21","17","28"
"20091128","88","70","8","68","21","12","15"
"20091122","3","108","88","16","21","18","5"
"20091122","101","102","106","70","21","15","17"
"20091122","3","15","103","108","21","16","14"
"20091122","15","103","101","106","21","10","14"
"20091122","101","70","3","102","21","15","26"
"20091122","8","16","103","88","21","18","25"
"20091122","3","108","15","106","21","15","8"
"20091122","70","101","8","16","21","18","11"
"20091122","3","108","70","101","21","16","14"
"20091122","8","102","103","88","21","17","19"
"20091122","8","102","3","108","21","14","39"
"20091122","101","70","8","102","21","15","15"
"20091122","88","103","3","106","21","15","34"
"20091122","88","8","15","16","21","17","17"
"20091122","103","101","3","70","21","18","27"
"20091121","4","52","101","112","21","12","9"
"20091121","15","103","70","68","21","12","10"
"20091121","103","108","88","16","21","7","7"
"20091121","4","52","55","87","21","14","12"
"20091121","55","87","113","76","21","14","16"
"20091121","103","16","70","88","26","24","21"
"20091121","103","68","108","15","21","18","33"
"20091121","113","112","4","52","21","16","44"
"20091121","70","68","16","88","21","13","13"
"20091121","87","76","55","101","21","19","14"
"20091121","108","103","70","15","21","18","20"
"20091121","108","88","16","68","21","11","7"
"20091121","103","88","70","15","21","12","28"
"20091121","16","103","68","108","21","18","12"
"20091121","15","16","70","88","22","20","26"
"20091121","101","87","55","76","21","18","18"
"20091121","108","15","103","68","21","11","12"
"20091121","52","55","4","76","23","21","20"
"20091121","113","112","52","4","21","18","44"
"20091121","4","52","55","101","21","18","9"
"20091121","112","113","87","76","21","18","29"
"20091121","15","16","70","88","21","18","26"
"20091121","101","87","112","113","21","17","15"
"20091121","103","68","108","8","21","18","36"
"20091121","52","87","55","101","21","18","10"
"20091121","103","68","70","15","21","18","39"
"20091121","52","87","112","113","21","18","10"
"20091121","76","101","4","55","21","18","27"
"20091121","88","8","16","108","21","17","17"
"20091121","112","87","76","101","21","19","17"
"20091121","103","8","68","88","21","10","5"
"20091121","4","55","112","113","21","15","13"
"20091107","4","68","8","101","21","19","25"
"20091107","70","103","8","68","21","14","8"
"20091107","8","52","70","76","21","12","14"
"20091107","4","103","113","114","21","17","9"
"20091107","4","68","8","101","21","18","25"
"20091107","113","114","112","52","21","17","49"
"20091107","113","114","52","112","21","16","49"
"20091107","52","8","112","68","27","25","6"
"20091107","52","112","76","70","21","16","13"
"20091107","52","101","4","76","21","16","20"
"20091107","8","101","68","52","21","15","18"
"20091107","103","101","76","70","21","19","22"
"20091107","76","70","103","101","21","19","19"
"20091107","112","76","113","114","21","19","12"
"20091107","112","76","101","103","21","19","17"
"20091107","112","103","68","70","21","19","8"
"20091107","113","114","4","52","24","22","64"
"20091107","52","70","4","15","21","16","16"
"20091107","52","112","87","14","21","16","15"
"20091107","70","76","101","103","21","17","19"
"20091107","70","76","101","103","21","13","19"
"20091107","87","76","4","70","21","18","21"
"20091107","52","112","113","114","21","17","8"
"20091107","4","87","52","112","21","16","19"
"20091107","52","15","112","68","21","15","6"
"20091107","87","68","8","15","21","11","27"
"20091031","103","108","68","100","21","9","5"
"20091031","3","101","4","76","21","17","22"
"20091031","52","108","103","16","21","9","8"
"20091031","100","108","68","16","21","14","6"
"20091031","3","76","101","52","21","19","20"
"20091031","4","52","76","103","21","15","10"
"20091031","3","52","4","101","21","10","14"
"20091031","14","100","68","16","21","16","5"
"20091031","14","100","68","108","21","14","12"
"20091031","3","76","4","103","21","17","19"
"20091031","14","108","68","16","21","17","5"
"20091031","14","100","68","108","21","10","12"
"20091031","68","108","100","16","21","9","16"
"20091031","52","103","76","101","21","10","14"
"20091031","52","4","3","101","21","16","13"
"20091031","14","15","68","16","21","17","5"
"20091031","14","100","15","108","21","16","27"
"20091031","68","100","16","108","21","15","52"
"20091031","3","87","4","103","21","19","18"
"20091031","70","76","52","101","23","21","30"
"20091031","112","76","70","113","21","19","15"
"20091031","4","87","52","103","21","13","18"
"20091031","4","87","113","112","21","13","10"
"20091031","52","113","70","101","21","9","15"
"20091031","112","76","3","87","23","21","30"
"20091031","52","103","113","4","21","18","17"
"20091031","101","112","76","70","21","17","21"
"20091031","15","108","16","100","22","20","7"
"20091031","15","100","14","68","21","11","15"
"20091031","103","52","101","112","21","18","13"
"20091031","14","68","15","108","21","16","40"
"20091031","87","113","3","4","21","12","42"
"20091031","87","113","76","70","21","16","22"
"20091031","87","113","101","103","21","10","21"
"20091031","16","100","14","68","21","19","28"
"20091031","3","70","76","4","21","19","23"
"20091031","87","113","112","52","21","18","32"
"20091031","52","112","3","4","21","19","26"
"20091031","16","100","15","108","21","11","55"
"20091031","3","101","103","70","21","18","13"
"20091031","87","112","4","76","21","17","28"
"20091031","14","100","15","68","24","22","12"
"20091031","3","113","103","70","21","12","16"
"20091024","52","76","4","103","21","14","18"
"20091024","52","55","76","101","21","10","15"
"20091024","88","70","15","16","21","18","15"
"20091024","70","68","108","100","21","16","23"
"20091024","70","15","100","68","21","18","5"
"20091024","52","4","103","76","21","14","10"
"20091024","52","55","4","101","21","19","21"
"20091024","4","103","55","76","22","20","14"
"20091024","88","70","16","68","21","10","5"
"20091024","70","108","15","100","21","15","13"
"20091024","15","100","88","16","21","7","10"
"20091024","55","76","101","103","22","20","19"
"20091024","16","108","88","68","21","14","9"
"20091024","15","16","100","70","21","12","27"
"20091024","15","108","88","68","21","12","5"
"20091024","52","4","112","113","21","19","7"
"20091024","52","76","4","55","21","19","18"
"20091024","70","108","16","100","21","14","7"
"20091024","88","70","15","68","21","11","12"
"20091024","52","112","113","76","21","16","12"
